Weight,Temp_Bottom,Temp_Middle,Temp_Top,Current,Voltage,Energy_Q
717.84,27.50,70.20,125.00,0.00,0.00,0.000
717.83,27.40,70.10,125.00,0.00,0.00,0.000
717.78,27.30,69.80,125.00,0.00,0.00,0.000
717.78,27.30,69.50,125.00,0.00,0.00,0.000
717.73,27.20,69.20,125.00,0.00,0.00,0.000
717.73,27.10,68.60,125.00,0.00,0.00,0.000
717.67,26.90,68.20,125.00,0.00,0.00,0.000
717.74,26.90,67.80,125.00,0.00,0.00,0.000
717.71,26.80,67.00,125.00,0.00,0.00,0.000
717.49,26.80,66.60,125.00,0.00,0.00,0.000
717.46,26.80,66.10,125.00,0.00,0.00,0.000
717.46,26.80,65.40,125.00,0.00,0.00,0.000
717.44,26.90,65.00,125.00,0.00,0.00,0.000
717.46,26.90,64.60,125.00,0.00,0.00,0.000
717.45,27.00,63.70,125.00,0.00,0.00,0.000
717.47,27.10,63.50,125.00,0.00,0.00,0.000
717.42,27.20,63.30,125.00,0.00,0.00,0.000
717.51,27.30,63.00,125.00,0.00,0.00,0.000
717.31,27.30,62.80,125.00,0.00,0.00,0.000
716.94,27.30,62.80,125.00,0.00,0.00,0.000
717.68,27.30,62.70,125.00,0.00,0.00,0.000
717.41,27.40,62.70,125.00,0.00,0.00,0.000
717.41,27.30,62.70,125.00,0.00,0.00,0.000
717.40,27.40,62.80,125.00,0.00,0.00,0.000
717.40,27.50,62.90,125.00,0.00,0.00,0.000
717.35,27.70,63.10,125.00,0.00,0.00,0.000
717.37,27.80,63.30,125.00,0.00,0.00,0.000
717.41,27.80,63.50,125.00,0.00,0.00,0.000
717.38,27.90,63.70,125.00,0.00,0.00,0.000
717.36,28.10,64.30,125.00,0.00,0.00,0.000
717.39,28.20,64.60,125.00,0.00,0.00,0.000
717.33,28.30,65.10,125.00,0.00,0.00,0.000
717.29,28.30,65.30,125.00,0.00,0.00,0.000
717.07,28.40,65.60,125.00,0.00,0.00,0.000
717.06,28.50,66.10,125.00,0.00,0.00,0.000
717.04,28.50,66.30,125.00,0.00,0.00,0.000
716.98,28.50,66.60,125.00,0.00,0.00,0.000
717.10,28.50,67.20,125.00,0.00,0.00,0.000
717.02,28.50,67.50,125.00,0.00,0.00,0.000
717.04,28.40,67.70,125.00,0.00,0.00,0.000
716.90,28.50,68.30,125.00,0.00,0.00,0.000
716.97,28.50,68.50,125.00,0.00,0.00,0.000
716.92,28.50,68.80,125.00,0.00,0.00,0.000
716.87,28.50,69.20,125.00,0.00,0.00,0.000
716.86,28.50,69.50,125.00,0.00,0.00,0.000
716.80,28.50,69.70,125.00,0.00,0.00,0.000
716.83,28.50,70.00,125.00,0.00,0.00,0.000
716.85,28.40,70.20,125.00,0.00,0.00,0.000
716.77,28.40,70.20,125.00,0.00,0.00,0.000
716.80,28.30,70.40,125.00,0.00,0.00,0.000
716.73,28.30,70.30,125.00,0.00,0.00,0.000
716.65,28.20,70.30,125.00,0.00,0.00,0.000
716.69,28.20,70.00,125.00,0.00,0.00,0.000
716.71,28.10,69.80,125.00,0.00,0.00,0.000
716.63,28.00,69.60,125.00,0.00,0.00,0.000
716.60,28.00,69.10,125.00,0.00,0.00,0.000
716.61,27.90,68.70,125.00,0.00,0.00,0.000
716.62,27.80,68.30,125.00,0.00,0.00,0.000
716.56,27.70,67.50,125.00,0.00,0.00,0.000
716.62,27.60,67.10,125.00,0.00,0.00,0.000
716.57,27.60,66.70,125.00,0.00,0.00,0.000
716.65,27.50,65.80,125.00,0.00,0.00,0.000
716.61,27.50,65.40,125.00,0.00,0.00,0.000
716.42,27.50,65.00,125.00,0.00,0.00,0.000
716.53,27.40,63.90,125.00,0.00,0.00,0.000
716.58,27.40,63.60,125.00,0.00,0.00,0.000
716.56,27.50,31.70,125.00,0.00,0.00,0.000
716.59,27.40,62.90,125.00,0.00,0.00,0.000
716.50,27.50,62.70,125.00,0.00,0.00,0.000
716.51,27.50,62.60,125.00,0.00,0.00,0.000
716.50,27.60,62.40,125.00,0.00,0.00,0.000
716.55,27.60,62.30,125.00,0.00,0.00,0.000
716.48,27.70,62.30,125.00,0.00,0.00,0.000
716.58,27.70,62.30,125.00,0.00,0.00,0.000
716.54,27.80,62.30,125.00,0.00,0.00,0.000
716.41,27.80,62.40,125.00,0.00,0.00,0.000
716.43,27.90,62.60,125.00,0.00,0.00,0.000
716.35,27.90,62.80,125.00,0.00,0.00,0.000
716.40,28.10,63.00,125.00,0.00,0.00,0.000
716.36,28.10,63.20,125.00,0.00,0.00,0.000
716.37,28.20,63.80,125.00,0.00,0.00,0.000
716.35,28.30,64.00,125.00,0.00,0.00,0.000
716.35,28.30,64.80,125.00,0.00,0.00,0.000
716.35,28.30,65.00,125.00,0.00,0.00,0.000
716.37,28.30,65.50,125.00,0.00,0.00,0.000
716.54,28.30,65.80,125.00,0.00,0.00,0.000
716.37,28.40,66.10,125.00,0.00,0.00,0.000
716.34,28.40,66.60,125.00,0.00,0.00,0.000
716.24,28.40,66.80,125.00,0.00,0.00,0.000
716.20,28.50,67.20,125.00,0.00,0.00,0.000
716.36,28.50,67.70,125.00,0.00,0.00,0.000
716.36,28.50,68.00,125.00,0.00,0.00,0.000
716.35,28.50,68.20,125.00,0.00,0.00,0.000
716.31,28.50,68.70,125.00,0.00,0.00,0.000
716.21,28.50,69.00,125.00,0.00,0.00,0.000
716.14,28.40,69.20,125.00,0.00,0.00,0.000
716.18,28.40,69.70,125.00,0.00,0.00,0.000
716.14,28.40,69.90,125.00,0.00,0.00,0.000
716.17,28.30,70.00,125.00,0.00,0.00,0.000
716.16,28.30,70.20,125.00,0.00,0.00,0.000
716.14,28.20,70.30,125.00,0.00,0.00,0.000
716.09,28.10,70.30,125.00,0.00,0.00,0.000
716.19,28.10,70.20,125.00,0.00,0.00,0.000
716.03,28.00,70.00,125.00,0.00,0.00,0.000
716.08,27.90,69.90,125.00,0.00,0.00,0.000
716.00,27.90,69.50,125.00,0.00,0.00,0.000
716.03,27.70,69.20,125.00,0.00,0.00,0.000
716.07,27.70,68.90,125.00,0.00,0.00,0.000
715.97,27.70,68.20,125.00,0.00,0.00,0.000
716.06,27.60,67.80,125.00,0.00,0.00,0.000
716.03,27.60,67.40,125.00,0.00,0.00,0.000
716.00,27.50,66.50,125.00,0.00,0.00,0.000
715.98,27.40,66.10,125.00,0.00,0.00,0.000
715.93,27.50,65.70,125.00,0.00,0.00,0.000
716.01,27.40,64.50,125.00,0.00,0.00,0.000
715.91,27.40,64.10,125.00,0.00,0.00,0.000
